,url,title,rating,numOfRatings,popularity,numOfAwards,parentalRating,yearMade,genre,language,length,gross
6110,https://imdb.com/title/tt1507571,The Tribes of Palos Verdes,5.8,2500,,"[0, 0]",R,2017,['Drama'],['English'],104,11603
6111,https://imdb.com/title/tt6186940,Hot Air,5.2,1100,,,Unrated,2018,['Drama'],"['English', 'Spanish']",99,
6112,https://imdb.com/title/tt1014806,The Poker House,6.3,5300,,"[0, 0]",R,2008,['Drama'],"['English', 'Spanish']",93,
6113,https://imdb.com/title/tt2670882,Measure of a Man,6.4,1400,,"[3, 0]",PG-13,2018,"['Comedy', 'Drama']",['English'],100,
6114,https://imdb.com/title/tt1334512,Arthur,5.7,51000,,"[3, 6]",PG-13,2011,"['Comedy', 'Romance']",['English'],110,48147945
6115,https://imdb.com/title/tt7286836,Aquaslash,4.1,1900,,,Unrated,2019,['Horror'],['English'],71,151067
6116,https://imdb.com/title/tt1718158,Generation Um...,4,4000,,,R,2012,['Drama'],['English'],97,
6117,https://imdb.com/title/tt0176783,Gossip,5.9,16000,,"[0, 3]",R,2000,"['Drama', 'Mystery', 'Thriller']","['English', 'Italian']",90,12591270
6118,https://imdb.com/title/tt1085779,The Hole,5.7,23000,,"[0, 0]",PG-13,2009,"['Fantasy', 'Thriller']",['English'],92,10457002
6119,https://imdb.com/title/tt0496319,The Hottest State,6.1,2800,,"[0, 0]",R,2006,"['Drama', 'Music', 'Romance']",['English'],117,137341
6120,https://imdb.com/title/tt1837687,The Man with Kaleidoscope Eyes,,,,,Unrated,,['Comedy'],['English'],,
6122,https://imdb.com/title/tt4258698,Southside with You,6.3,11000,,"[3, 12]",PG-13,2016,"['Biography', 'Drama', 'History']",['English'],84,6628603
6123,https://imdb.com/title/tt3717016,After the Ball,5.9,3300,,"[0, 0]",Unrated,2015,['Comedy'],"['English', 'French', 'Italian']",101,234417
6124,https://imdb.com/title/tt7365604,Dog Days,6.2,4600,,"[0, 0]",PG,2018,"['Comedy', 'Drama', 'Romance']",['English'],113,6842356
6125,https://imdb.com/title/tt1152398,Beastly,5.6,77000,,"[0, 0]",PG-13,2011,"['Drama', 'Fantasy', 'Romance']",['English'],86,43202283
6126,https://imdb.com/title/tt6964844,Hospitality,4.9,312,,,Unrated,2018,"['Crime', 'Drama', 'Thriller']",['English'],80,
6127,https://imdb.com/title/tt3700804,Already Tomorrow in Hong Kong,6.5,5500,,"[2, 5]",Unrated,2015,"['Comedy', 'Romance']",['English'],78,21206
6128,https://imdb.com/title/tt0491747,Away from Her,7.5,22000,,"[62, 41]",PG-13,2006,['Drama'],['English'],110,9194283
6129,https://imdb.com/title/tt3801372,The Steps,6,505,,"[0, 0]",R,2015,['Comedy'],['English'],100,
6132,https://imdb.com/title/tt9222438,Sister of the Groom,4.5,514,,,R,2020,"['Comedy', 'Drama', 'Romance']",['English'],92,
6133,https://imdb.com/title/tt5249994,Tracks,5.8,126,,,Unrated,2018,['Comedy'],['English'],86,
6134,https://imdb.com/title/tt11080108,The Map of Tiny Perfect Things,6.8,17000,3493,,PG-13,2021,"['Comedy', 'Fantasy', 'Romance']",['English'],98,
6135,https://imdb.com/title/tt5816374,Band Aid,6.6,5500,,"[2, 2]",R,2017,"['Comedy', 'Drama', 'Music']",['English'],91,248370
6136,https://imdb.com/title/tt9735470,Little Fish,6.9,3200,4563,"[0, 5]",Unrated,2020,"['Drama', 'Romance', 'Sci-Fi']",['English'],101,39053
6137,https://imdb.com/title/tt1266036,Valley Girl,5.5,3200,,"[0, 0]",PG-13,2020,"['Comedy', 'Musical', 'Romance']",['English'],102,7671
6140,https://imdb.com/title/tt8305806,The Wretched,5.8,14000,4255,"[4, 4]",Unrated,2019,"['Horror', 'Mystery']",['English'],95,4369493
6141,https://imdb.com/title/tt10314450,Becky,5.9,15000,3393,"[0, 0]",R,2020,"['Action', 'Crime', 'Drama']",['English'],93,1045873
6142,https://imdb.com/title/tt8510350,Satanic Panic,5.6,5100,,"[1,4]",Unrated,2019,"['Comedy', 'Horror']",['English'],85,
6143,https://imdb.com/title/tt10003008,The Rental,5.7,25000,3139,"[0, 5]",R,2020,"['Drama', 'Horror', 'Mystery']",['English'],88,4296804
6144,https://imdb.com/title/tt7781432,The Mortuary Collection,6.4,10000,3770,"[13, 14]",Unrated,2019,"['Fantasy', 'Horror']",['English'],108,107629
6145,https://imdb.com/title/tt10843306,The Beach House,5.3,6300,,"[0, 2]",Unrated,2019,"['Drama', 'Horror', 'Mystery']",['English'],88,
6146,https://imdb.com/title/tt7737640,Breaking News in Yuba County,5.7,3600,4530,,R,2021,"['Comedy', 'Crime', 'Drama']",['English'],96,187443
6147,https://imdb.com/title/tt10944596,Here Today,6.5,2000,2764,,PG-13,2021,"['Comedy', 'Drama']",['English'],117,2847096
6148,https://imdb.com/title/tt8305852,All My Life,6.3,2900,3438,"[0, 0]",PG-13,2020,"['Drama', 'Romance']",['English'],91,1965113
6149,https://imdb.com/title/tt8210516,Hover,3.7,566,,,Unrated,2018,['Sci-Fi'],['English'],86,
6150,https://imdb.com/title/tt11285280,Together Together,6.5,4300,3110,"[1,2]",R,2021,['Comedy'],['English'],90,1437938
6151,https://imdb.com/title/tt3797512,Barb and Star Go to Vista Del Mar,6.4,13000,781,"[0, 3]",PG-13,2021,['Comedy'],['English'],107,32825
6152,https://imdb.com/title/tt5498354,Horizon Line,4.7,7400,3181,,PG-13,2020,"['Adventure', 'Drama', 'Thriller']",['English'],92,916042
6153,https://imdb.com/title/tt2076822,Chaos Walking,5.7,33000,196,,PG-13,2021,"['Action', 'Adventure', 'Fantasy']",['English'],109,26456630
6154,https://imdb.com/title/tt9664108,Voyagers,5.4,13000,279,,PG-13,2021,"['Adventure', 'Sci-Fi', 'Thriller']",['English'],108,4298184
6155,https://imdb.com/title/tt6475714,Monster Hunter,5.3,47000,508,"[0, 0]",PG-13,2020,"['Action', 'Adventure', 'Fantasy']",['English'],103,42145959
6156,https://imdb.com/title/tt6902332,The Marksman,5.6,23000,520,,PG-13,2021,"['Action', 'Drama', 'Thriller']","['English', 'Spanish']",108,22988549
6157,https://imdb.com/title/tt1866249,The Sessions,7.2,42000,,"[18, 64]",R,2012,"['Biography', 'Comedy', 'Drama']",['English'],95,10656155
6158,https://imdb.com/title/tt3777860,Mammal,6.2,593,,"[1,4]",Unrated,2016,"['Drama', 'Romance']",['English'],96,10107
6159,https://imdb.com/title/tt10115562,On a Magical Night,6,1800,,"[1,3]",Unrated,2019,['Comedy'],['French'],86,2995452
6160,https://imdb.com/title/tt1336617,Cyrus,6.3,35000,,"[0, 6]",R,2010,"['Comedy', 'Drama', 'Romance']",['English'],91,9933873
6161,https://imdb.com/title/tt1216520,Womb,6.4,14000,,"[0, 0]",Unrated,2010,"['Drama', 'Romance', 'Sci-Fi']",['English'],111,36257
6162,https://imdb.com/title/tt0102915,Showdown in Little Tokyo,6.1,18000,4041,,R,1991,"['Action', 'Comedy', 'Crime']","['English', 'Japanese']",79,2275557
6163,https://imdb.com/title/tt0466839,I Could Never Be Your Woman,6,18000,4779,,PG-13,2007,"['Comedy', 'Drama', 'Romance']",['English'],97,9576495
6164,https://imdb.com/title/tt10944486,Chick Fight,4.6,3500,,,R,2020,"['Action', 'Comedy', 'Drama']",['English'],97,70248
6165,https://imdb.com/title/tt10919380,Freaky,6.4,44000,370,"[1,11]",R,2020,"['Comedy', 'Horror', 'Thriller']",['English'],102,15920855
6166,https://imdb.com/title/tt9815998,Hooking Up,5.5,1800,,,R,2020,"['Comedy', 'Drama']",['English'],104,
6167,https://imdb.com/title/tt0499097,Without Remorse,5.8,49000,980,,R,2021,"['Action', 'Thriller', 'War']",['English'],109,
6168,https://imdb.com/title/tt0388230,Malevolence,5.1,3300,,"[2, 0]",R,2004,"['Crime', 'Horror', 'Mystery']",['English'],90,258782
6169,https://imdb.com/title/tt3487610,Malevolence 3: Killer,5,2500,,,R,2018,['Horror'],['English'],89,
6170,https://imdb.com/title/tt0485857,The Attic,3.4,1800,,,R,2007,"['Horror', 'Thriller']",['English'],88,
6171,https://imdb.com/title/tt0796302,The Babysitters,5.6,11000,1652,,R,2007,['Drama'],['English'],88,44852
6172,https://imdb.com/title/tt1937449,At Any Price,5.6,7500,,"[0, 0]",R,2012,"['Drama', 'Sport', 'Thriller']",['English'],105,487965
6173,https://imdb.com/title/tt4142394,The Tracker,3.6,891,,,R,2019,"['Action', 'Thriller']","['English', 'Italian']",87,
6174,https://imdb.com/title/tt2815030,Killing Kennedy,6,3500,,"[1,11]",PG-13,2013,"['Biography', 'Drama', 'History']","['English', 'Russian']",87,
6175,https://imdb.com/title/tt0042426,The Eagle and the Hawk,6,290,,,Unrated,1950,['Western'],['English'],104,
6176,https://imdb.com/title/tt8858866,Parkland: Inside Building 12,6.6,214,,,Unrated,2018,"['Documentary', 'Crime', 'History']",['English'],119,
6177,https://imdb.com/title/tt5270948,Chappaquiddick,6.5,13000,,"[0, 6]",PG-13,2017,"['Biography', 'Drama', 'History']",['English'],106,18263470
6178,https://imdb.com/title/tt0052394,The Wild Women of Wongo,2.3,1200,,,Unrated,1958,"['Adventure', 'Comedy']",['English'],72,
6179,https://imdb.com/title/tt0054126,Noose for a Gunman,5.6,240,,,Unrated,1960,"['Action', 'Western']",['English'],69,
6180,https://imdb.com/title/tt3094252,Echoes of War,5.4,1700,,"[0, 0]",R,2015,"['Drama', 'Thriller', 'Western']",['English'],100,7615
6181,https://imdb.com/title/tt1800302,Gold,6.7,61000,3796,"[1,5]",R,2016,"['Crime', 'Drama']","['English', 'Indonesian']",120,14880939
6182,https://imdb.com/title/tt2325977,Strangerland,5.2,9200,,"[1,6]",R,2015,"['Drama', 'Mystery', 'Thriller']",['English'],112,111107
6183,https://imdb.com/title/tt6476140,Serenity,5.4,39000,3087,"[3, 5]",R,2019,"['Drama', 'Mystery', 'Thriller']","['English', 'French']",106,14454622
6184,https://imdb.com/title/tt1915581,Magic Mike,6.1,135000,1169,"[9, 14]",R,2012,"['Comedy', 'Drama']",['English'],110,167739961
6185,https://imdb.com/title/tt0110770,The Paperboy,4.9,1300,,,R,1994,"['Horror', 'Thriller']",['English'],94,
6186,https://imdb.com/title/tt3450900,The Sea of Trees,6.1,15000,,"[0, 2]",PG-13,2015,"['Drama', 'Fantasy', 'Mystery']","['English', 'Japanese']",110,906995
6187,https://imdb.com/title/tt5840920,High School Musical Cast: I Can't Take My Eyes Off of You,6,122,,,Unrated,2006,"['Short', 'Music']",['English'],3,
6188,https://imdb.com/title/tt5795292,Vanessa Hudgens: Sneakernight,5.9,57,,,Unrated,2008,"['Short', 'Music', 'Musical']",['English'],3,
6190,https://imdb.com/title/tt5801942,Hope Partlow: Sick Inside,6.2,16,,,Unrated,2005,"['Short', 'Music']",['English'],3,
6191,https://imdb.com/title/tt2101441,Spring Breakers,5.3,139000,1168,"[10, 36]",R,2012,"['Crime', 'Drama']",['English'],94,32170399
6192,https://imdb.com/title/tt1488163,Trash Humpers,5.1,4700,,"[2, 2]",Unrated,2009,"['Comedy', 'Drama', 'Horror']",['English'],78,
6193,https://imdb.com/title/tt0475984,Mister Lonely,6.5,7800,,"[0, 2]",Unrated,2007,"['Comedy', 'Drama']","['English', 'French']",112,407674
6194,https://imdb.com/title/tt0119237,Gummo,6.7,34000,2978,"[4, 2]",R,1997,"['Comedy', 'Drama']",['English'],89,116799
6195,https://imdb.com/title/tt0192194,Julien Donkey-Boy,6.8,7100,,"[3, 4]",R,1999,"['Comedy', 'Drama']",['English'],94,92442
6196,https://imdb.com/title/tt2006895,Twinkle Twinkle,,,,,Unrated,,['Drama'],,,
6197,https://imdb.com/title/tt4537896,White Boy Rick,6.5,34000,1811,"[0, 2]",R,2018,"['Crime', 'Drama']",['English'],111,25957482
6198,https://imdb.com/title/tt1481572,Happythankyoumoreplease,6.8,30000,,"[1,3]",R,2010,"['Comedy', 'Drama', 'Romance']",['English'],100,853862
6199,https://imdb.com/title/tt0409379,In Secret,6.1,8200,,"[0, 0]",R,2013,"['Crime', 'Drama', 'Thriller']",['English'],107,652228
6200,https://imdb.com/title/tt1649780,"Peace, Love & Misunderstanding",5.9,8300,,"[0, 0]",R,2011,"['Comedy', 'Drama', 'Music']",['English'],96,1105020
6201,https://imdb.com/title/tt5215566,The Seeker,7.7,122,,,Unrated,2016,"['Drama', 'Music']",,60,
6202,https://imdb.com/title/tt1767382,Silent House,5.3,22000,,"[1,3]",R,2011,"['Drama', 'Horror', 'Mystery']",['English'],86,16527747
6203,https://imdb.com/title/tt1931435,The Big Wedding,5.6,49000,,"[0, 2]",R,2013,"['Comedy', 'Drama', 'Romance']","['English', 'Spanish', 'Chinese', 'Latin']",89,46522137
6204,https://imdb.com/title/tt4465536,Royal Ice,,,,,Unrated,,,,,
6207,https://imdb.com/title/tt7078658,The Day Shall Come,5.9,3600,,,Unrated,2019,"['Comedy', 'Crime']",['English'],87,552033
6208,https://imdb.com/title/tt1308667,South Park: Imaginationland,8.4,8400,,,Unrated,2008,"['Animation', 'Comedy', 'Fantasy']",['English'],67,
6209,https://imdb.com/title/tt11343570,Killing Zac Efron,,,,,Unrated,,"['Action', 'Adventure']",['English'],,
6210,https://imdb.com/title/tt1122767,Inning by Inning: A Portrait of a Coach,6.4,147,,,Unrated,2008,"['Documentary', 'Biography', 'Sport']",['English'],106,
6211,https://imdb.com/title/tt0086589,Suburbia,7,5000,,"[0, 0]",R,1983,"['Drama', 'Thriller']",['English'],94,
6212,https://imdb.com/title/tt0106677,Dazed and Confused,7.6,174000,356,"[1,4]",R,1993,['Comedy'],['English'],102,7993039
6213,https://imdb.com/title/tt0109445,Clerks,7.7,217000,3066,"[6, 10]",R,1994,['Comedy'],['English'],92,3151130
6214,https://imdb.com/title/tt2209418,Before Midnight,7.9,149000,2958,"[20, 63]",R,2013,"['Drama', 'Romance']","['English', 'Greek', 'French']",109,20994648
6215,https://imdb.com/title/tt6018306,Last Flag Flying,6.9,24000,,"[2, 11]",R,2017,"['Comedy', 'Drama', 'War']",['English'],125,1872950
6217,https://imdb.com/title/tt1065073,Boyhood,7.9,345000,2132,"[173, 218]",R,2014,['Drama'],"['English', 'Spanish']",165,48137666
6218,https://imdb.com/title/tt0381681,Before Sunset,8.1,248000,2888,"[9, 32]",R,2004,"['Drama', 'Romance']","['English', 'French']",80,15936507
6219,https://imdb.com/title/tt0112471,Before Sunrise,8.1,288000,1398,"[1,7]",R,1995,"['Drama', 'Romance']","['English', 'German', 'French']",101,5987386
6220,https://imdb.com/title/tt2365580,"Where'd You Go, Bernadette",6.5,20000,3567,"[0, 4]",PG-13,2019,"['Comedy', 'Drama']",['English'],109,11025353
6221,https://imdb.com/title/tt0131369,Edtv,6.1,43000,,"[0, 2]",PG-13,1999,"['Comedy', 'Drama']",['English'],122,35242897
6222,https://imdb.com/title/tt0976246,Little New York,5.9,5100,,"[0, 2]",R,2009,"['Comedy', 'Crime', 'Drama']","['English', 'French', 'Italian', 'American Sign Language']",96,763728
6223,https://imdb.com/title/tt0328832,The Animatrix,7.4,74000,,"[2, 4]",Unrated,2003,"['Animation', 'Action', 'Adventure']","['English', 'Japanese']",100,
6224,https://imdb.com/title/tt0113481,Johnny Mnemonic,5.7,69000,,"[2, 3]",R,1995,"['Action', 'Drama', 'Sci-Fi']","['English', 'Japanese']",96,19075720
6225,https://imdb.com/title/tt0437863,The Benchwarmers,5.5,50000,4441,"[0, 7]",PG-13,2006,"['Comedy', 'Sport']","['English', 'Spanish']",85,64962629
6227,https://imdb.com/title/tt0175790,Joseph and the Amazing Technicolor Dreamcoat,7.3,4400,,"[1,3]",Unrated,1999,['Musical'],['English'],76,
6228,https://imdb.com/title/tt0173714,Cats,7.4,5300,,,Unrated,1998,['Musical'],,120,
6229,https://imdb.com/title/tt1273675,Rent: Filmed Live on Broadway,8.1,4100,,,Unrated,2008,"['Drama', 'Musical', 'Romance']",['English'],165,
6230,https://imdb.com/title/tt2596918,Jesus Christ Superstar: Live Arena Tour,7.8,1600,,,Unrated,2012,"['Drama', 'History', 'Musical']",['English'],105,
6231,https://imdb.com/title/tt2387559,Delivery Man,6.4,77000,,,PG-13,2013,"['Comedy', 'Drama']",['English'],105,53120346
6232,https://imdb.com/title/tt0420757,Man About Town,5.5,7900,,,R,2006,"['Comedy', 'Drama']",['English'],96,1165186
6233,https://imdb.com/title/tt1151915,Nothing Like the Holidays,6.1,3900,,"[1,4]",PG-13,2008,"['Comedy', 'Drama', 'Romance']",['English'],98,7519490
6234,https://imdb.com/title/tt0279113,The Good Girl,6.4,44000,,"[5, 16]",R,2002,"['Drama', 'Romance']",['English'],93,16860964
6235,https://imdb.com/title/tt0120772,The Object of My Affection,6,19000,,"[0, 0]",R,1998,"['Comedy', 'Drama', 'Romance']",['English'],111,46905889
6236,https://imdb.com/title/tt0119896,Picture Perfect,5.5,20000,,,PG-13,1997,"['Comedy', 'Drama', 'Romance']",['English'],101,44332015
6237,https://imdb.com/title/tt0436331,Friends with Money,5.8,29000,,"[2, 2]",R,2006,"['Comedy', 'Drama', 'Romance']","['English', 'Spanish']",88,18245244
6238,https://imdb.com/title/tt1655460,Wanderlust,5.6,75000,3469,"[0, 0]",R,2012,"['Comedy', 'Romance']","['English', 'Swedish', 'Italian', 'Portuguese', 'French']",98,23812816
6239,https://imdb.com/title/tt2732932,The Kill Team,7,1200,,"[6, 4]",R,2013,['Documentary'],['English'],79,18983
6240,https://imdb.com/title/tt7042838,Semper Fi,6.2,3000,,,R,2019,"['Action', 'Drama']",['English'],99,6584
6241,https://imdb.com/title/tt0783640,The Last Full Measure,6.8,10000,2690,"[0, 0]",R,2019,"['Drama', 'War']",['English'],116,3364426
6242,https://imdb.com/title/tt0441881,Danger Close,6.8,11000,,"[8, 6]",R,2019,"['Action', 'Drama', 'War']","['English', 'Vietnamese']",118,2088085
6243,https://imdb.com/title/tt4558200,Crown Vic,6.5,6300,,,R,2019,"['Action', 'Adventure', 'Crime']",['English'],110,3868
6244,https://imdb.com/title/tt7149730,The Silencing,6.2,18000,2820,"[0, 0]",R,2020,"['Action', 'Crime', 'Thriller']",['English'],93,170653
6245,https://imdb.com/title/tt1656177,Most Wanted,6.1,4100,,"[0, 4]",R,2020,"['Crime', 'Thriller']","['French', 'English']",125,153983
6246,https://imdb.com/title/tt0117628,She's the One,6,17000,,"[0, 3]",R,1996,"['Comedy', 'Drama', 'Romance']",['English'],96,9538948
6247,https://imdb.com/title/tt0398017,Derailed,6.6,72000,4911,,R,2005,"['Crime', 'Drama', 'Thriller']","['English', 'French']",108,57479076
6248,https://imdb.com/title/tt7558302,Lying and Stealing,5.4,5200,,,R,2019,"['Crime', 'Drama']",['English'],100,641509
6249,https://imdb.com/title/tt3344694,The Secret Scripture,6.7,7100,,"[2, 4]",PG-13,2016,"['Drama', 'Romance']",['English'],108,694981
6250,https://imdb.com/title/tt4669264,Beirut,6.5,21000,,"[0, 0]",R,2018,"['Action', 'Crime', 'Drama']","['English', 'Arabic', 'French']",109,7509436
6251,https://imdb.com/title/tt3165630,The Benefactor,5.1,4800,,"[1,2]",Unrated,2015,['Drama'],['English'],93,2159380
6252,https://imdb.com/title/tt7615302,Red Joan,6.4,11000,,,R,2018,"['Biography', 'Drama', 'History']",['English'],101,10647493
6253,https://imdb.com/title/tt5540992,Shock and Awe,6.3,6700,,,R,2017,"['Biography', 'Drama', 'History']",['English'],90,182415
6254,https://imdb.com/title/tt5592796,Driven,6.4,6300,2072,,R,2018,"['Biography', 'Drama', 'Thriller']",['English'],113,147172
6255,https://imdb.com/title/tt4721124,The Exception,6.8,12000,4724,"[0, 2]",R,2016,"['Drama', 'Romance', 'War']",['English'],107,872805
6256,https://imdb.com/title/tt2062661,Area 407,3.6,3700,,,Unrated,2012,"['Horror', 'Sci-Fi', 'Thriller']",['English'],90,
6257,https://imdb.com/title/tt4360924,Blackmark,4.6,290,,,Unrated,2018,"['Action', 'Drama', 'Thriller']",['English'],94,
6258,https://imdb.com/title/tt0115701,Blast,4.4,1600,,,R,1997,['Action'],['English'],105,
6259,https://imdb.com/title/tt0103802,Beyond Darkness,4.2,675,,,R,1990,['Horror'],['English'],95,
6260,https://imdb.com/title/tt0095640,Miles from Home,5.7,1500,,"[0, 0]",R,1988,"['Action', 'Crime', 'Drama']",['English'],108,188964
6261,https://imdb.com/title/tt3707104,Mine,5.9,17000,3099,"[0, 4]",Unrated,2016,"['Drama', 'Fantasy', 'Thriller']",['English'],106,1788934
6262,https://imdb.com/title/tt4034452,Hyena Road,6.5,7500,,"[5, 12]",R,2015,"['Action', 'Drama', 'War']",['English'],120,87768
6263,https://imdb.com/title/tt1792543,The Reunion,5.2,4000,,,PG-13,2011,"['Action', 'Drama']","['English', 'Spanish']",90,
6264,https://imdb.com/title/tt1745686,The Wall,6.8,6200,,"[5, 15]",Unrated,2012,"['Drama', 'Mystery', 'Sci-Fi']",['German'],108,3889260
6265,https://imdb.com/title/tt4703048,6 Days,6.2,20000,,"[1,2]",R,2017,"['Action', 'Drama', 'History']","['English', 'Arabic', 'Persian']",94,316946
6268,https://imdb.com/title/tt3622120,Kilo Two Bravo,7.1,13000,,"[4, 7]",R,2014,"['Adventure', 'Biography', 'Drama']",['English'],108,34017
6269,https://imdb.com/title/tt6533240,Night Hunter,5.9,18000,3622,"[0, 0]",R,2018,['Thriller'],['English'],98,1012932
6270,https://imdb.com/title/tt1366365,The Cold Light of Day,4.9,37000,,"[0, 2]",PG-13,2012,"['Action', 'Thriller']","['Hebrew', 'English', 'Spanish']",93,16863583
6271,https://imdb.com/title/tt0450336,Blood Creek,5.3,12000,,,R,2009,"['Action', 'Fantasy', 'Horror']","['English', 'German']",90,211398
6272,https://imdb.com/title/tt0065150,The Undefeated,6.7,6500,,,Other,1969,"['Action', 'Adventure', 'Romance']","['English', 'Spanish', 'French']",119,
6273,https://imdb.com/title/tt0050699,Men in War,7.2,2600,,"[0, 0]",Other,1957,"['Action', 'Drama', 'War']",['English'],102,
6274,https://imdb.com/title/tt0045184,Springfield Rifle,6.6,2000,,,Other,1952,"['Thriller', 'War', 'Western']",['English'],93,
6275,https://imdb.com/title/tt0053351,They Came to Cordura,6.4,2100,,"[0, 2]",Other,1959,"['Adventure', 'Drama', 'History']",['English'],123,
6276,https://imdb.com/title/tt0044722,Horizons West,6.2,917,,,Other,1952,['Western'],['English'],81,
6277,https://imdb.com/title/tt0065032,The Stalking Moon,6.7,2600,,"[0, 0]",G,1968,['Western'],['English'],109,
6278,https://imdb.com/title/tt0067870,A Town Called Hell,5,684,,,R,1971,"['Action', 'Drama', 'Western']",['English'],95,
6279,https://imdb.com/title/tt0055423,The Secret Ways,6.1,313,,,Other,1961,"['Adventure', 'History', 'Mystery']","['English', 'Hungarian', 'German']",112,
6280,https://imdb.com/title/tt0065570,El Condor,6,1100,,"[0, 0]",R,1970,"['Action', 'Adventure', 'Romance']","['English', 'Apache languages']",102,
6281,https://imdb.com/title/tt0045512,Appointment in Honduras,5.6,579,,,Other,1953,"['Adventure', 'Crime', 'Thriller']",['English'],79,
6282,https://imdb.com/title/tt1767372,She's Funny That Way,6.1,25000,,"[0, 0]",R,2014,"['Comedy', 'Drama']",['English'],93,6034851
6283,https://imdb.com/title/tt1087527,Trucker,6.6,3300,,"[5, 0]",R,2008,['Drama'],['English'],90,52429
6284,https://imdb.com/title/tt2055709,Blindsided,5.6,5300,,,R,2013,"['Drama', 'Thriller']",['English'],90,372209
6286,https://imdb.com/title/tt5431284,Saint Judy,6.4,1300,,"[1,4]",PG-13,2018,"['Biography', 'Drama']",['English'],106,248134
6287,https://imdb.com/title/tt1838475,Tomorrow You're Gone,3.7,1700,,,Unrated,2012,['Thriller'],['English'],93,
6288,https://imdb.com/title/tt1147681,After,5.1,196,,,R,2014,"['Drama', 'Mystery']",['English'],99,24544
6289,https://imdb.com/title/tt0365938,Winter Solstice,6.1,1400,,"[0, 2]",R,2004,['Drama'],['English'],90,355879
6290,https://imdb.com/title/tt1885300,Best Man Down,6.4,9300,,,PG-13,2012,"['Comedy', 'Drama']",['English'],89,1938
6291,https://imdb.com/title/tt0316824,In Enemy Hands,6,4200,,,R,2004,"['Drama', 'Thriller', 'War']","['English', 'German']",94,64236
6292,https://imdb.com/title/tt2358925,Unfinished Business,5.4,33000,,"[0, 0]",R,2015,"['Comedy', 'Drama']",['English'],91,14431253
6293,https://imdb.com/title/tt1298649,The Watch,5.7,125000,3473,"[0, 2]",R,2012,"['Comedy', 'Sci-Fi']",['English'],102,68267862
6294,https://imdb.com/title/tt1648179,Here Comes the Boom,6.4,88000,,"[0, 3]",PG,2012,"['Action', 'Comedy', 'Sport']","['English', 'Dutch']",105,73100172
6295,https://imdb.com/title/tt0480687,Hall Pass,5.8,122000,3408,,R,2011,"['Comedy', 'Romance']",['English'],105,86157237
6296,https://imdb.com/title/tt9735350,Rebuilding Paradise,7,483,,"[0, 2]",PG-13,2020,['Documentary'],['English'],90,3414
6297,https://imdb.com/title/tt5822564,The Kitchen,5.5,19000,1684,"[0, 0]",R,2019,"['Action', 'Crime', 'Drama']","['English', 'Hebrew']",102,15980032
6298,https://imdb.com/title/tt1797535,Untitled Baby Escape Project,,,,,Unrated,,['Comedy'],,,
6299,https://imdb.com/title/tt0948540,The King of Kong,,,,,Unrated,,['Comedy'],,,
6300,https://imdb.com/title/tt4160620,IPO Man,,,,,Unrated,,['Comedy'],,,
6301,https://imdb.com/title/tt13918776,The Night Agent,,,,,Unrated,,"['Action', 'Drama', 'Thriller']",['English'],,
6302,https://imdb.com/title/tt1201167,Funny People,6.3,117000,4794,"[0, 3]",R,2009,"['Comedy', 'Drama']",['English'],146,71585235
6303,https://imdb.com/title/tt3152624,Trainwreck,6.2,134000,2127,"[5, 27]",R,2015,"['Comedy', 'Drama', 'Romance']","['English', 'Mandarin']",125,140795793
6304,https://imdb.com/title/tt1872194,The Judge,7.4,185000,2627,"[3, 9]",R,2014,"['Crime', 'Drama']",['English'],141,84419388
6305,https://imdb.com/title/tt0359950,The Secret Life of Walter Mitty,7.3,304000,1261,"[5, 18]",PG,2013,"['Adventure', 'Comedy', 'Drama']","['English', 'Spanish', 'Icelandic']",114,188133322
6306,https://imdb.com/title/tt0481141,No Reservations,6.3,73000,,"[0, 0]",PG,2007,"['Comedy', 'Drama', 'Romance']",['English'],104,92601050
6307,https://imdb.com/title/tt0118064,The Van,6.7,4500,,"[0, 0]",R,1996,"['Comedy', 'Drama']",['English'],100,712095
6308,https://imdb.com/title/tt0425061,Get Smart,6.5,211000,3337,"[3, 6]",PG-13,2008,"['Action', 'Adventure', 'Comedy']","['English', 'Russian', 'Punjabi', 'Arabic']",110,230685453
6309,https://imdb.com/title/tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,7.3,391000,2751,"[20, 34]",R,2006,['Comedy'],"['English', 'Romanian', 'Hebrew', 'Polish', 'Armenian']",84,262552893
6310,https://imdb.com/title/tt3381008,The Brothers Grimsby,6.2,98000,3062,"[0, 3]",R,2016,"['Action', 'Adventure', 'Comedy']","['English', 'Ukrainian']",83,27979040
6311,https://imdb.com/title/tt0889583,Brüno,5.8,147000,,"[2, 5]",R,2009,['Comedy'],"['English', 'German']",81,138805831
6312,https://imdb.com/title/tt13143964,Borat Subsequent Moviefilm,6.6,130000,2210,"[38, 62]",R,2020,['Comedy'],"['English', 'Bulgarian', 'Hebrew', 'Romanian', 'Croatian']",95,
6313,https://imdb.com/title/tt0284837,Ali G Indahouse,6.2,89000,,,R,2002,['Comedy'],"['English', 'French', 'Spanish']",85,23280529
6314,https://imdb.com/title/tt0838221,The Darjeeling Limited,7.2,189000,2664,"[4, 4]",R,2007,"['Adventure', 'Comedy', 'Drama']","['English', 'Hindi', 'German', 'Punjabi', 'Tibetan', 'French']",91,35310019
